EmployeeNumber,Feature,SHAP_Value
833,WorkLifeBalance,0.0839642551877691
41,WorkLifeBalance,-0.0326527659063546
1871,WorkLifeBalance,-0.0326527659063546
569,WorkLifeBalance,-0.0326527659063546
464,WorkLifeBalance,-0.0326527659063546
474,WorkLifeBalance,-0.0326527659063546
1892,WorkLifeBalance,-0.0326527659063546
2003,WorkLifeBalance,-0.0326527659063546
1173,WorkLifeBalance,-0.0326527659063546
439,WorkLifeBalance,0.0839642551877691
1541,WorkLifeBalance,-0.0326527659063546
1580,WorkLifeBalance,0.0839642551877691
223,WorkLifeBalance,0.2005812762818931
1815,WorkLifeBalance,-0.1492697870004785
1646,WorkLifeBalance,-0.0326527659063546
1373,WorkLifeBalance,-0.0326527659063546
498,WorkLifeBalance,-0.0326527659063546
319,WorkLifeBalance,-0.0326527659063546
1525,WorkLifeBalance,-0.0326527659063546
406,WorkLifeBalance,0.0839642551877691
850,WorkLifeBalance,0.0839642551877691
1641,WorkLifeBalance,0.0839642551877691
491,WorkLifeBalance,-0.0326527659063546
1821,WorkLifeBalance,-0.1492697870004785
1097,WorkLifeBalance,-0.1492697870004785
1822,WorkLifeBalance,-0.0326527659063546
81,WorkLifeBalance,0.0839642551877691
1419,WorkLifeBalance,0.0839642551877691
1998,WorkLifeBalance,0.0839642551877691
1514,WorkLifeBalance,0.0839642551877691
1206,WorkLifeBalance,-0.0326527659063546
1258,WorkLifeBalance,0.0839642551877691
809,WorkLifeBalance,0.0839642551877691
1369,WorkLifeBalance,-0.0326527659063546
271,WorkLifeBalance,-0.0326527659063546
744,WorkLifeBalance,-0.0326527659063546
1137,WorkLifeBalance,-0.0326527659063546
1281,WorkLifeBalance,-0.0326527659063546
734,WorkLifeBalance,-0.0326527659063546
730,WorkLifeBalance,-0.0326527659063546
39,WorkLifeBalance,-0.0326527659063546
74,WorkLifeBalance,0.0839642551877691
1693,WorkLifeBalance,-0.0326527659063546
1480,WorkLifeBalance,-0.0326527659063546
549,WorkLifeBalance,0.2005812762818931
1547,WorkLifeBalance,0.2005812762818931
555,WorkLifeBalance,0.0839642551877691
1358,WorkLifeBalance,0.0839642551877691
1125,WorkLifeBalance,-0.0326527659063546
2057,WorkLifeBalance,-0.0326527659063546
571,WorkLifeBalance,0.0839642551877691
479,WorkLifeBalance,-0.0326527659063546
1375,WorkLifeBalance,-0.0326527659063546
424,WorkLifeBalance,-0.0326527659063546
1484,WorkLifeBalance,-0.0326527659063546
132,WorkLifeBalance,-0.1492697870004785
647,WorkLifeBalance,-0.0326527659063546
380,WorkLifeBalance,-0.0326527659063546
1487,WorkLifeBalance,0.2005812762818931
1997,WorkLifeBalance,-0.0326527659063546
1244,WorkLifeBalance,0.0839642551877691
1428,WorkLifeBalance,-0.0326527659063546
1555,WorkLifeBalance,-0.0326527659063546
1243,WorkLifeBalance,0.0839642551877691
995,WorkLifeBalance,-0.0326527659063546
832,WorkLifeBalance,-0.0326527659063546
650,WorkLifeBalance,0.2005812762818931
1306,WorkLifeBalance,-0.0326527659063546
1950,WorkLifeBalance,0.0839642551877691
1148,WorkLifeBalance,-0.0326527659063546
1627,WorkLifeBalance,-0.0326527659063546
2026,WorkLifeBalance,0.0839642551877691
1106,WorkLifeBalance,-0.1492697870004785
1032,WorkLifeBalance,-0.0326527659063546
671,WorkLifeBalance,-0.1492697870004785
328,WorkLifeBalance,-0.1492697870004785
1289,WorkLifeBalance,-0.1492697870004785
796,WorkLifeBalance,0.0839642551877691
1288,WorkLifeBalance,0.0839642551877691
689,WorkLifeBalance,-0.0326527659063546
1980,WorkLifeBalance,-0.0326527659063546
579,WorkLifeBalance,-0.0326527659063546
1594,WorkLifeBalance,-0.0326527659063546
287,WorkLifeBalance,0.2005812762818931
2065,WorkLifeBalance,0.0839642551877691
1132,WorkLifeBalance,0.0839642551877691
731,WorkLifeBalance,0.0839642551877691
329,WorkLifeBalance,-0.1492697870004785
76,WorkLifeBalance,0.0839642551877691
1724,WorkLifeBalance,-0.0326527659063546
441,WorkLifeBalance,-0.0326527659063546
495,WorkLifeBalance,-0.0326527659063546
977,WorkLifeBalance,-0.0326527659063546
964,WorkLifeBalance,-0.0326527659063546
1666,WorkLifeBalance,-0.0326527659063546
868,WorkLifeBalance,-0.0326527659063546
1241,WorkLifeBalance,-0.0326527659063546
1482,WorkLifeBalance,0.0839642551877691
1597,WorkLifeBalance,0.0839642551877691
1395,WorkLifeBalance,-0.1492697870004785
944,WorkLifeBalance,0.0839642551877691
323,WorkLifeBalance,0.0839642551877691
567,WorkLifeBalance,-0.0326527659063546
269,WorkLifeBalance,-0.0326527659063546
1731,WorkLifeBalance,0.2005812762818931
105,WorkLifeBalance,-0.0326527659063546
1941,WorkLifeBalance,-0.0326527659063546
1599,WorkLifeBalance,-0.0326527659063546
147,WorkLifeBalance,-0.0326527659063546
1754,WorkLifeBalance,-0.0326527659063546
1673,WorkLifeBalance,-0.0326527659063546
1314,WorkLifeBalance,-0.1492697870004785
920,WorkLifeBalance,-0.1492697870004785
1737,WorkLifeBalance,-0.0326527659063546
1708,WorkLifeBalance,-0.0326527659063546
791,WorkLifeBalance,-0.0326527659063546
475,WorkLifeBalance,-0.1492697870004785
1576,WorkLifeBalance,0.0839642551877691
1544,WorkLifeBalance,-0.0326527659063546
431,WorkLifeBalance,-0.0326527659063546
2052,WorkLifeBalance,-0.0326527659063546
1507,WorkLifeBalance,-0.0326527659063546
951,WorkLifeBalance,-0.0326527659063546
524,WorkLifeBalance,0.2005812762818931
786,WorkLifeBalance,-0.0326527659063546
775,WorkLifeBalance,-0.0326527659063546
1317,WorkLifeBalance,-0.0326527659063546
715,WorkLifeBalance,-0.0326527659063546
903,WorkLifeBalance,-0.0326527659063546
1469,YearsAtCompany,-0.0435191649355941
250,YearsAtCompany,-0.0603870583214833
1714,YearsAtCompany,-0.1109907384791509
86,YearsAtCompany,-0.1109907384791509
304,YearsAtCompany,0.0914239821515195
666,YearsAtCompany,0.0070845152220734
577,YearsAtCompany,-0.0435191649355941
332,YearsAtCompany,-0.0772549517073726
302,YearsAtCompany,0.1926313424668548
63,YearsAtCompany,-0.1109907384791509
925,YearsAtCompany,-0.0772549517073726
1293,YearsAtCompany,0.2263671292386332
852,YearsAtCompany,-0.0435191649355941
483,YearsAtCompany,-0.0097833781638157
2007,YearsAtCompany,-0.0772549517073726
1745,YearsAtCompany,0.0239524086079626
1753,YearsAtCompany,-0.0772549517073726
1042,YearsAtCompany,0.1588955556950763
376,YearsAtCompany,0.0408203019938518
1485,YearsAtCompany,0.1082918755374087
355,YearsAtCompany,-0.0435191649355941
574,YearsAtCompany,-0.0435191649355941
1446,YearsAtCompany,-0.0603870583214833
382,YearsAtCompany,0.0070845152220734
1560,YearsAtCompany,-0.0941228450932618
1578,YearsAtCompany,0.4793855300269712
933,YearsAtCompany,-0.1109907384791509
855,YearsAtCompany,0.0239524086079626
1475,YearsAtCompany,-0.0435191649355941
339,YearsAtCompany,0.0576881953797411
1763,YearsAtCompany,-0.0097833781638157
1018,YearsAtCompany,0.0070845152220734
807,YearsAtCompany,0.0070845152220734
623,YearsAtCompany,-0.0266512715497049
1733,YearsAtCompany,-0.0941228450932618
984,YearsAtCompany,0.0408203019938518
1468,YearsAtCompany,0.0239524086079626
1210,YearsAtCompany,-0.1109907384791509
65,YearsAtCompany,-0.0941228450932618
1834,YearsAtCompany,-0.0772549517073726
230,YearsAtCompany,0.0070845152220734
1548,YearsAtCompany,0.0070845152220734
1574,YearsAtCompany,-0.0266512715497049
1060,YearsAtCompany,-0.0941228450932618
485,YearsAtCompany,-0.1109907384791509
361,YearsAtCompany,0.0070845152220734
1318,YearsAtCompany,-0.0435191649355941
819,YearsAtCompany,-0.0772549517073726
723,YearsAtCompany,-0.0603870583214833
1248,YearsAtCompany,-0.1109907384791509
575,YearsAtCompany,-0.0772549517073726
423,YearsAtCompany,-0.0435191649355941
162,YearsAtCompany,0.2094992358527439
1356,YearsAtCompany,0.0408203019938518
1709,YearsAtCompany,-0.0435191649355941
1235,YearsAtCompany,0.0070845152220734
281,YearsAtCompany,-0.0097833781638157
1970,YearsAtCompany,0.0239524086079626
757,YearsAtCompany,-0.0435191649355941
1633,YearsAtCompany,0.0239524086079626
1744,YearsAtCompany,-0.0435191649355941
1079,YearsAtCompany,-0.1109907384791509
1459,YearsAtCompany,0.0408203019938518
815,YearsAtCompany,-0.0603870583214833
1033,YearsAtCompany,-0.1109907384791509
261,YearsAtCompany,-0.1109907384791509
458,YearsAtCompany,0.0070845152220734
1885,YearsAtCompany,-0.0435191649355941
395,YearsAtCompany,-0.0435191649355941
1550,YearsAtCompany,0.2263671292386332
1908,YearsAtCompany,-0.0603870583214833
38,YearsAtCompany,-0.0941228450932618
656,YearsAtCompany,-0.0772549517073726
100,YearsAtCompany,0.1251597689232979
1260,YearsAtCompany,-0.0266512715497049
84,YearsAtCompany,-0.0435191649355941
1615,YearsAtCompany,0.0239524086079626
808,YearsAtCompany,-0.0772549517073726
1237,YearsAtCompany,-0.0097833781638157
1321,YearsAtCompany,0.0239524086079626
1201,YearsAtCompany,-0.0097833781638157
760,YearsAtCompany,0.0070845152220734
1938,YearsAtCompany,-0.1109907384791509
645,YearsAtCompany,-0.0097833781638157
1165,YearsAtCompany,0.0576881953797411
1471,YearsAtCompany,-0.0435191649355941
1678,YearsAtCompany,-0.0941228450932618
665,YearsAtCompany,-0.0941228450932618
865,YearsAtCompany,-0.0435191649355941
57,YearsAtCompany,0.0745560887656303
77,YearsAtCompany,-0.0097833781638157
30,YearsAtCompany,-0.1278586318650402
1975,YearsAtCompany,0.2094992358527439
508,YearsAtCompany,-0.1109907384791509
152,YearsAtCompany,-0.0435191649355941
462,YearsAtCompany,0.0576881953797411
1497,YearsAtCompany,0.0408203019938518
529,YearsAtCompany,0.0914239821515195
1503,YearsAtCompany,-0.0435191649355941
580,YearsAtCompany,-0.0772549517073726
374,YearsAtCompany,0.4793855300269712
1121,YearsAtCompany,0.0239524086079626
840,YearsAtCompany,0.0239524086079626
1364,YearsAtCompany,-0.1109907384791509
1024,YearsAtCompany,0.1251597689232979
1119,YearsAtCompany,0.0070845152220734
487,YearsAtCompany,-0.1109907384791509
1853,YearsAtCompany,-0.1278586318650402
102,YearsAtCompany,-0.0435191649355941
336,YearsAtCompany,0.2769708093963008
1645,YearsAtCompany,-0.0941228450932618
1611,YearsAtCompany,0.0408203019938518
947,YearsAtCompany,0.0239524086079626
1084,YearsAtCompany,-0.0266512715497049
556,YearsAtCompany,-0.1109907384791509
192,YearsAtCompany,-0.0266512715497049
91,YearsAtCompany,-0.0603870583214833
20,YearsAtCompany,0.0408203019938518
1677,YearsAtCompany,0.0070845152220734
1502,YearsAtCompany,-0.0435191649355941
1441,YearsAtCompany,-0.0772549517073726
1344,YearsAtCompany,0.0239524086079626
1297,YearsAtCompany,-0.0097833781638157
1775,YearsAtCompany,-0.0772549517073726
803,YearsAtCompany,0.1251597689232979
566,YearsAtCompany,-0.1109907384791509
1240,YearsAtCompany,-0.0603870583214833
1127,YearsAtCompany,0.1757634490809655
721,YearsAtCompany,0.2094992358527439
416,YearsAtCompany,0.0070845152220734
1852,YearsAtCompany,0.0576881953797411
1839,YearsAtCompany,-0.1278586318650402
573,YearsAtCompany,0.1757634490809655
1101,YearsAtCompany,0.0914239821515195
1177,YearsAtCompany,0.0070845152220734
1377,YearsAtCompany,0.0070845152220734
379,YearsAtCompany,-0.0772549517073726
587,YearsAtCompany,-0.1109907384791509
470,YearsAtCompany,-0.0772549517073726
1005,YearsAtCompany,0.0745560887656303
1286,YearsAtCompany,-0.0603870583214833
605,YearsAtCompany,0.0408203019938518
1662,YearsAtCompany,-0.0772549517073726
56,YearsAtCompany,0.0239524086079626
1661,YearsAtCompany,0.1251597689232979
1764,YearsAtCompany,-0.0097833781638157
450,YearsAtCompany,-0.0603870583214833
1279,YearsAtCompany,-0.0941228450932618
134,YearsAtCompany,-0.1109907384791509
142,YearsAtCompany,-0.0266512715497049
420,YearsAtCompany,0.0914239821515195
1457,YearsAtCompany,-0.0097833781638157
241,YearsAtCompany,-0.0941228450932618
331,YearsAtCompany,-0.0772549517073726
1390,YearsAtCompany,-0.0435191649355941
538,YearsAtCompany,-0.0941228450932618
1749,YearsAtCompany,-0.0435191649355941
169,YearsAtCompany,-0.0941228450932618
1069,YearsAtCompany,-0.0941228450932618
471,YearsAtCompany,0.0070845152220734
1573,YearsAtCompany,-0.0435191649355941
621,YearsAtCompany,0.0408203019938518
1845,YearsAtCompany,0.0070845152220734
1674,YearsAtCompany,-0.0941228450932618
1696,YearsAtCompany,0.1251597689232979
833,YearsAtCompany,-0.1278586318650402
41,YearsAtCompany,0.0408203019938518
1871,YearsAtCompany,-0.0941228450932618
569,YearsAtCompany,0.3275744895539684
464,YearsAtCompany,0.1420276623091871
474,YearsAtCompany,-0.0097833781638157
1892,YearsAtCompany,0.1926313424668548
2003,YearsAtCompany,-0.0941228450932618
1173,YearsAtCompany,-0.0603870583214833
439,YearsAtCompany,-0.0097833781638157
1541,YearsAtCompany,0.0576881953797411
1580,YearsAtCompany,-0.0941228450932618
223,YearsAtCompany,-0.0435191649355941
1815,YearsAtCompany,0.2432350226245224
1646,YearsAtCompany,-0.0266512715497049
1373,YearsAtCompany,0.1926313424668548
498,YearsAtCompany,-0.0097833781638157
319,YearsAtCompany,0.2432350226245224
1525,YearsAtCompany,-0.0941228450932618
406,YearsAtCompany,0.0576881953797411
850,YearsAtCompany,-0.1278586318650402
1641,YearsAtCompany,-0.0603870583214833
491,YearsAtCompany,-0.0603870583214833
1821,YearsAtCompany,0.0239524086079626
1097,YearsAtCompany,0.0070845152220734
1822,YearsAtCompany,-0.0435191649355941
81,YearsAtCompany,0.2263671292386332
1419,YearsAtCompany,0.0408203019938518
1998,YearsAtCompany,-0.0603870583214833
1514,YearsAtCompany,0.0070845152220734
1206,YearsAtCompany,-0.1278586318650402
1258,YearsAtCompany,-0.1109907384791509
809,YearsAtCompany,0.2769708093963008
1369,YearsAtCompany,0.0239524086079626
271,YearsAtCompany,-0.1109907384791509
744,YearsAtCompany,-0.0435191649355941
1137,YearsAtCompany,-0.0435191649355941
1281,YearsAtCompany,-0.0772549517073726
734,YearsAtCompany,0.2432350226245224
730,YearsAtCompany,-0.0435191649355941
39,YearsAtCompany,-0.1109907384791509
74,YearsAtCompany,0.0239524086079626
1693,YearsAtCompany,-0.0097833781638157
1480,YearsAtCompany,0.0745560887656303
549,YearsAtCompany,0.3613102763257468
1547,YearsAtCompany,0.2094992358527439
555,YearsAtCompany,-0.0941228450932618
1358,YearsAtCompany,-0.0772549517073726
1125,YearsAtCompany,-0.1109907384791509
2057,YearsAtCompany,0.0239524086079626
571,YearsAtCompany,0.0576881953797411
479,YearsAtCompany,-0.1109907384791509
1375,YearsAtCompany,0.0745560887656303
424,YearsAtCompany,-0.0941228450932618
1484,YearsAtCompany,0.0070845152220734
132,YearsAtCompany,-0.0772549517073726
647,YearsAtCompany,-0.0266512715497049
380,YearsAtCompany,-0.0435191649355941
1487,YearsAtCompany,-0.0435191649355941
1997,YearsAtCompany,0.0070845152220734
1244,YearsAtCompany,0.0239524086079626
1428,YearsAtCompany,-0.0772549517073726
1555,YearsAtCompany,-0.0097833781638157
1243,YearsAtCompany,0.0914239821515195
995,YearsAtCompany,-0.0772549517073726
832,YearsAtCompany,-0.1109907384791509
650,YearsAtCompany,-0.0772549517073726
1306,YearsAtCompany,-0.1278586318650402
1950,YearsAtCompany,0.1082918755374087
1148,YearsAtCompany,-0.1109907384791509
1627,YearsAtCompany,0.0408203019938518
2026,YearsAtCompany,0.0914239821515195
1106,YearsAtCompany,-0.0097833781638157
1032,YearsAtCompany,-0.0435191649355941
671,YearsAtCompany,-0.0941228450932618
328,YearsAtCompany,0.0239524086079626
1289,YearsAtCompany,0.0408203019938518
796,YearsAtCompany,-0.0603870583214833
1288,YearsAtCompany,0.29383870278219
689,YearsAtCompany,0.0408203019938518
1980,YearsAtCompany,-0.0435191649355941
579,YearsAtCompany,-0.0097833781638157
1594,YearsAtCompany,-0.0772549517073726
287,YearsAtCompany,-0.0772549517073726
2065,YearsAtCompany,0.0239524086079626
1132,YearsAtCompany,-0.0435191649355941
731,YearsAtCompany,0.2263671292386332
329,YearsAtCompany,0.4287818498693037
76,YearsAtCompany,-0.0097833781638157
1724,YearsAtCompany,-0.1109907384791509
441,YearsAtCompany,0.0408203019938518
495,YearsAtCompany,-0.0772549517073726
977,YearsAtCompany,-0.1109907384791509
964,YearsAtCompany,-0.1109907384791509
1666,YearsAtCompany,0.1082918755374087
868,YearsAtCompany,-0.1109907384791509
1241,YearsAtCompany,0.0576881953797411
1482,YearsAtCompany,-0.1109907384791509
1597,YearsAtCompany,0.0070845152220734
1395,YearsAtCompany,-0.0435191649355941
944,YearsAtCompany,0.3107065961680792
323,YearsAtCompany,-0.0097833781638157
567,YearsAtCompany,0.0239524086079626
269,YearsAtCompany,-0.0266512715497049
1731,YearsAtCompany,-0.1109907384791509
105,YearsAtCompany,-0.0266512715497049
1941,YearsAtCompany,-0.0435191649355941
1599,YearsAtCompany,-0.0266512715497049
147,YearsAtCompany,0.0239524086079626
1754,YearsAtCompany,-0.0097833781638157
1673,YearsAtCompany,0.0408203019938518
1314,YearsAtCompany,-0.0097833781638157
920,YearsAtCompany,-0.1109907384791509
1737,YearsAtCompany,0.0239524086079626
1708,YearsAtCompany,0.0408203019938518
791,YearsAtCompany,-0.0603870583214833
475,YearsAtCompany,-0.0941228450932618
1576,YearsAtCompany,0.0070845152220734
1544,YearsAtCompany,-0.0097833781638157
431,YearsAtCompany,-0.0097833781638157
2052,YearsAtCompany,-0.0603870583214833
1507,YearsAtCompany,-0.0603870583214833
951,YearsAtCompany,-0.0772549517073726
524,YearsAtCompany,0.0914239821515195
786,YearsAtCompany,-0.0266512715497049
775,YearsAtCompany,-0.1278586318650402
1317,YearsAtCompany,-0.0772549517073726
715,YearsAtCompany,-0.1109907384791509
903,YearsAtCompany,-0.0097833781638157
1469,YearsInCurrentRole,0.0187052356522264
250,YearsInCurrentRole,0.0935261782611323
1714,YearsInCurrentRole,0.1683471208700382
86,YearsInCurrentRole,0.1683471208700382
304,YearsInCurrentRole,-0.2431680634789441
666,YearsInCurrentRole,0.0935261782611323
577,YearsInCurrentRole,0.0187052356522264
332,YearsInCurrentRole,0.0935261782611323
302,YearsInCurrentRole,-0.0935261782611323
63,YearsInCurrentRole,0.1683471208700382
925,YearsInCurrentRole,0.0935261782611323
1293,YearsInCurrentRole,-0.0935261782611323
852,YearsInCurrentRole,0.0935261782611323
483,YearsInCurrentRole,-0.0935261782611323
2007,YearsInCurrentRole,0.0935261782611323
1745,YearsInCurrentRole,-0.0935261782611323
1753,YearsInCurrentRole,0.0935261782611323
1042,YearsInCurrentRole,-0.3179890060878501
376,YearsInCurrentRole,-0.0935261782611323
1485,YearsInCurrentRole,-0.1309366495655853
355,YearsInCurrentRole,0.0187052356522264
574,YearsInCurrentRole,0.1683471208700382
1446,YearsInCurrentRole,0.0561157069566794
382,YearsInCurrentRole,0.1683471208700382
1560,YearsInCurrentRole,0.0935261782611323
1578,YearsInCurrentRole,-0.0561157069566794
933,YearsInCurrentRole,0.1309366495655853
855,YearsInCurrentRole,-0.1309366495655853
1475,YearsInCurrentRole,0.0935261782611323
339,YearsInCurrentRole,-0.1683471208700383
1763,YearsInCurrentRole,0.1683471208700382
1018,YearsInCurrentRole,-0.0935261782611323
807,YearsInCurrentRole,-0.0935261782611323
623,YearsInCurrentRole,-0.0187052356522264
1733,YearsInCurrentRole,0.0935261782611323
984,YearsInCurrentRole,-0.1683471208700383
1468,YearsInCurrentRole,-0.1309366495655853
1210,YearsInCurrentRole,0.1683471208700382
65,YearsInCurrentRole,0.0935261782611323
1834,YearsInCurrentRole,0.0935261782611323
230,YearsInCurrentRole,0.0561157069566794
1548,YearsInCurrentRole,0.0187052356522264
1574,YearsInCurrentRole,-0.0187052356522264
1060,YearsInCurrentRole,0.0935261782611323
485,YearsInCurrentRole,0.1683471208700382
361,YearsInCurrentRole,-0.0935261782611323
1318,YearsInCurrentRole,0.0187052356522264
819,YearsInCurrentRole,0.0935261782611323
723,YearsInCurrentRole,0.0561157069566794
1248,YearsInCurrentRole,0.1309366495655853
575,YearsInCurrentRole,0.0935261782611323
423,YearsInCurrentRole,0.0935261782611323
162,YearsInCurrentRole,-0.5050413626101148
1356,YearsInCurrentRole,-0.1309366495655853
1709,YearsInCurrentRole,0.0561157069566794
1235,YearsInCurrentRole,-0.0935261782611323
281,YearsInCurrentRole,0.0935261782611323
1970,YearsInCurrentRole,-0.0935261782611323
757,YearsInCurrentRole,0.1309366495655853
1633,YearsInCurrentRole,0.0935261782611323
1744,YearsInCurrentRole,0.1683471208700382
1079,YearsInCurrentRole,0.1683471208700382
1459,YearsInCurrentRole,-0.1309366495655853
815,YearsInCurrentRole,0.0561157069566794
1033,YearsInCurrentRole,0.1683471208700382
261,YearsInCurrentRole,0.1683471208700382
458,YearsInCurrentRole,-0.0935261782611323
1885,YearsInCurrentRole,0.0561157069566794
395,YearsInCurrentRole,0.0561157069566794
1550,YearsInCurrentRole,-0.0935261782611323
1908,YearsInCurrentRole,0.0935261782611323
38,YearsInCurrentRole,0.0935261782611323
656,YearsInCurrentRole,0.1683471208700382
100,YearsInCurrentRole,-0.3179890060878501
1260,YearsInCurrentRole,0.1683471208700382
84,YearsInCurrentRole,0.1683471208700382
1615,YearsInCurrentRole,-0.0935261782611323
808,YearsInCurrentRole,0.0935261782611323
1237,YearsInCurrentRole,-0.0935261782611323
1321,YearsInCurrentRole,0.1309366495655853
1201,YearsInCurrentRole,-0.0935261782611323
760,YearsInCurrentRole,0.0561157069566794
1938,YearsInCurrentRole,0.1683471208700382
645,YearsInCurrentRole,0.0187052356522264
1165,YearsInCurrentRole,-0.1309366495655853
1471,YearsInCurrentRole,0.0935261782611323
1678,YearsInCurrentRole,0.1683471208700382
665,YearsInCurrentRole,0.0935261782611323
865,YearsInCurrentRole,0.0561157069566794
57,YearsInCurrentRole,-0.1309366495655853
77,YearsInCurrentRole,-0.0187052356522264
30,YearsInCurrentRole,0.1683471208700382
1975,YearsInCurrentRole,-0.1309366495655853
508,YearsInCurrentRole,0.1683471208700382
152,YearsInCurrentRole,0.0561157069566794
462,YearsInCurrentRole,-0.1683471208700383
1497,YearsInCurrentRole,-0.0935261782611323
529,YearsInCurrentRole,-0.2431680634789441
1503,YearsInCurrentRole,0.0187052356522264
580,YearsInCurrentRole,0.0935261782611323
374,YearsInCurrentRole,-0.2057575921744912
1121,YearsInCurrentRole,-0.0935261782611323
840,YearsInCurrentRole,-0.1309366495655853
1364,YearsInCurrentRole,0.1683471208700382
1024,YearsInCurrentRole,-0.2431680634789441
1119,YearsInCurrentRole,-0.0935261782611323
487,YearsInCurrentRole,0.1683471208700382
1853,YearsInCurrentRole,0.1683471208700382
102,YearsInCurrentRole,0.0935261782611323
336,YearsInCurrentRole,0.1683471208700382
1645,YearsInCurrentRole,0.0935261782611323
1611,YearsInCurrentRole,-0.0935261782611323
947,YearsInCurrentRole,-0.1309366495655853
1084,YearsInCurrentRole,0.0935261782611323
556,YearsInCurrentRole,0.1683471208700382
192,YearsInCurrentRole,-0.0187052356522264
91,YearsInCurrentRole,0.0561157069566794
20,YearsInCurrentRole,-0.1683471208700383
1677,YearsInCurrentRole,-0.0935261782611323
1502,YearsInCurrentRole,0.0187052356522264
1441,YearsInCurrentRole,0.0935261782611323
1344,YearsInCurrentRole,-0.0935261782611323
1297,YearsInCurrentRole,0.1683471208700382
1775,YearsInCurrentRole,0.0935261782611323
803,YearsInCurrentRole,-0.0935261782611323
566,YearsInCurrentRole,0.1683471208700382
1240,YearsInCurrentRole,0.0561157069566794
1127,YearsInCurrentRole,-0.0935261782611323
721,YearsInCurrentRole,-0.0935261782611323
416,YearsInCurrentRole,-0.0935261782611323
1852,YearsInCurrentRole,-0.1309366495655853
1839,YearsInCurrentRole,0.1683471208700382
573,YearsInCurrentRole,-0.3179890060878501
1101,YearsInCurrentRole,-0.0935261782611323
1177,YearsInCurrentRole,-0.0935261782611323
1377,YearsInCurrentRole,-0.0935261782611323
379,YearsInCurrentRole,0.0935261782611323
587,YearsInCurrentRole,0.1683471208700382
470,YearsInCurrentRole,0.0935261782611323
1005,YearsInCurrentRole,-0.2431680634789441
1286,YearsInCurrentRole,0.0935261782611323
605,YearsInCurrentRole,-0.1683471208700383
1662,YearsInCurrentRole,0.0935261782611323
56,YearsInCurrentRole,-0.1309366495655853
1661,YearsInCurrentRole,-0.2431680634789441
1764,YearsInCurrentRole,-0.0935261782611323
450,YearsInCurrentRole,0.0561157069566794
1279,YearsInCurrentRole,0.0935261782611323
134,YearsInCurrentRole,0.1683471208700382
142,YearsInCurrentRole,0.0187052356522264
420,YearsInCurrentRole,-0.1309366495655853
1457,YearsInCurrentRole,-0.0935261782611323
241,YearsInCurrentRole,0.0935261782611323
331,YearsInCurrentRole,0.0935261782611323
1390,YearsInCurrentRole,0.0187052356522264
538,YearsInCurrentRole,0.0935261782611323
1749,YearsInCurrentRole,0.0935261782611323
169,YearsInCurrentRole,0.1309366495655853
1069,YearsInCurrentRole,0.0935261782611323
471,YearsInCurrentRole,0.1683471208700382
1573,YearsInCurrentRole,0.0935261782611323
621,YearsInCurrentRole,-0.0935261782611323
1845,YearsInCurrentRole,-0.0935261782611323
1674,YearsInCurrentRole,0.0935261782611323
1696,YearsInCurrentRole,-0.2057575921744912
833,YearsInCurrentRole,0.1683471208700382
41,YearsInCurrentRole,0.1683471208700382
1871,YearsInCurrentRole,0.0935261782611323
569,YearsInCurrentRole,-0.2057575921744912
464,YearsInCurrentRole,-0.0561157069566794
474,YearsInCurrentRole,-0.0935261782611323
1892,YearsInCurrentRole,-0.0935261782611323
2003,YearsInCurrentRole,0.0935261782611323
1173,YearsInCurrentRole,0.0561157069566794
439,YearsInCurrentRole,-0.0935261782611323
1541,YearsInCurrentRole,-0.2057575921744912
1580,YearsInCurrentRole,0.0935261782611323
223,YearsInCurrentRole,0.0561157069566794
1815,YearsInCurrentRole,-0.3553994773923029
1646,YearsInCurrentRole,0.0561157069566794
1373,YearsInCurrentRole,-0.4302204200012088
498,YearsInCurrentRole,-0.0187052356522264
319,YearsInCurrentRole,-0.4676308913056617
1525,YearsInCurrentRole,0.1683471208700382
406,YearsInCurrentRole,-0.1683471208700383
850,YearsInCurrentRole,0.1683471208700382
1641,YearsInCurrentRole,0.0935261782611323
491,YearsInCurrentRole,0.0561157069566794
1821,YearsInCurrentRole,-0.0935261782611323
1097,YearsInCurrentRole,-0.0935261782611323
1822,YearsInCurrentRole,0.0561157069566794
81,YearsInCurrentRole,-0.4302204200012088
1419,YearsInCurrentRole,-0.1683471208700383
1998,YearsInCurrentRole,0.0561157069566794
1514,YearsInCurrentRole,-0.0561157069566794
1206,YearsInCurrentRole,0.1683471208700382
1258,YearsInCurrentRole,0.1683471208700382
809,YearsInCurrentRole,-0.0935261782611323
1369,YearsInCurrentRole,-0.0935261782611323
271,YearsInCurrentRole,0.1683471208700382
744,YearsInCurrentRole,0.0935261782611323
1137,YearsInCurrentRole,0.0935261782611323
1281,YearsInCurrentRole,0.0935261782611323
734,YearsInCurrentRole,-0.0935261782611323
730,YearsInCurrentRole,0.1309366495655853
39,YearsInCurrentRole,0.1309366495655853
74,YearsInCurrentRole,-0.1309366495655853
1693,YearsInCurrentRole,-0.0935261782611323
1480,YearsInCurrentRole,-0.1683471208700383
549,YearsInCurrentRole,-0.1309366495655853
1547,YearsInCurrentRole,-0.1309366495655853
555,YearsInCurrentRole,0.0935261782611323
1358,YearsInCurrentRole,0.0935261782611323
